ID,Compiler,Article_title,Language,Authors,Institution,Year,Journal,Study_objective,Sampling_date,Country,State,States,Locality,Coordinates,Standardized_coordinates,Protected_area_name,Protected area (another),Methodology,Main_methods,Method_record_interaction,Is_the_article_focused_on_interactions?,Comments,Mammalian_order,Mammalian_family,Mammalian_Species,Red_list_category,Body_size,Interaction,Type_predation,Another_species_group_interacting,Phylum,Class,Order,Family,Genus,Species_name_updated
22,JAFF,Animal disturbances promote shrub maintenance in a desertified grassland,English,"Eldridge, D. J.,...& Duval, B. D.","Department of Environment & Climate Change, Ecology & Evolution Research Centre, School of Biological, Earth and Environmental Sciences, University of New South Wales / Department of Biological Sciences, Northern Arizona University,",2009,Journal of Ecology,Know what is the effect on the vegetation of the structures created by Taxidea taxus and Dipodomys spp.,1999-2001,United States,New Mexico,,"40 km north of Las Cruces, New Mexico",ND,"32.601, -106.768",OTHER,El USDA-ARS Jornada Experimental Range & the New Mexico State University Chihuahuan Desert Rangeland Research Centre,Observational/experimental,Plots with replicas,"Measurement of vegetation density around structures created by Taxidea, Dipodomys, ants, Neotoma, etc...soil analysis.",Yes,Positive indirect interaction,Rodentia,Cricetidae,Neotoma spp.,,,Indirect interaction,,Pleuraphis mutica,Angiosperms,Liliopsida,Poales,Poaceae,Hilaria,Hilaria mutica
22,JAFF,Animal disturbances promote shrub maintenance in a desertified grassland,English,"Eldridge, D. J.,...& Duval, B. D.","Department of Environment & Climate Change, Ecology & Evolution Research Centre, School of Biological, Earth and Environmental Sciences, University of New South Wales / Department of Biological Sciences, Northern Arizona University,",2009,Journal of Ecology,Know what is the effect on the vegetation of the structures created by Taxidea taxus and Dipodomys spp.,1999-2001,United States,New Mexico,,"40 km north of Las Cruces, New Mexico",ND,"32.601, -106.768",OTHER,El USDA-ARS Jornada Experimental Range & the New Mexico State University Chihuahuan Desert Rangeland Research Centre,Observational/experimental,Plots with replicas,"Measurement of vegetation density around structures created by Taxidea, Dipodomys, ants, Neotoma, etc...soil analysis.",Yes,Positive indirect interaction,Rodentia,Cricetidae,Neotoma spp.,,,Indirect interaction,,Prosopis glandulosa,Angiosperms,Magnoliopsida,Fabales,Fabaceae,Prosopis,Prosopis glandulosa
23,JAFF,Animal feedbacks in desertification: an overview,English,"Whitford, W.","Department of Biology, New Mexico State University",1993,Revista Chilena de Historia Natural,Review of the role of animals as resource patch formers and soil heterogeneity,NA,United States,Varios,"Arizona, New Mexico",Desierto Chihuahuense,ND,"32.6167, -106.6667",ND,,Literature review,Literature review,Literature review,Yes,Effect of the mounds. Positive indirect interaction,Rodentia,Heteromyidae,,,,Indirect interaction,,Larrea tridentata,Angiosperms,Magnoliopsida,Zygophyllales,Zygophyllaceae,Larrea,Larrea tridentata
23,JAFF,Animal feedbacks in desertification: an overview,English,"Whitford, W.","Department of Biology, New Mexico State University",1993,Revista Chilena de Historia Natural,Review of the role of animals as resource patch formers and soil heterogeneity,NA,United States,Varios,"Arizona, New Mexico",Desierto Chihuahuense,ND,"32.6167, -106.6667",ND,,Literature review,Literature review,Literature review,Yes,Effect of the mounds. Positive indirect interaction,Rodentia,Heteromyidae,Dipodomys spectabilis,Near Threatened ,"0,124",Indirect interaction,,Boerhaavia spicata,Angiosperms,Magnoliopsida,Caryophyllales,Nyctaginaceae,Boerhavia,Boerhavia spicata
23,JAFF,Animal feedbacks in desertification: an overview,English,"Whitford, W.","Department of Biology, New Mexico State University",1993,Revista Chilena de Historia Natural,Review of the role of animals as resource patch formers and soil heterogeneity,NA,United States,Varios,"Arizona, New Mexico",Desierto Chihuahuense,ND,"32.6167, -106.6667",ND,,Literature review,Literature review,Literature review,Yes,Effect of the mounds. Positive indirect interaction,Rodentia,Heteromyidae,Dipodomys spectabilis,Near Threatened ,"0,124",Indirect interaction,,Descurainia pinnata,Angiosperms,Magnoliopsida,Brassicales,Brassicaceae,Descurainia,Descurainia pinnata
23,JAFF,Animal feedbacks in desertification: an overview,English,"Whitford, W.","Department of Biology, New Mexico State University",1993,Revista Chilena de Historia Natural,Review of the role of animals as resource patch formers and soil heterogeneity,NA,United States,Varios,"Arizona, New Mexico",Desierto Chihuahuense,ND,"32.6167, -106.6667",ND,,Literature review,Literature review,Literature review,Yes,Effect of the mounds. Positive indirect interaction,Rodentia,Heteromyidae,Dipodomys spectabilis,Near Threatened ,"0,124",Indirect interaction,,Eschscholtzia mexicana,Angiosperms,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia,Eschscholzia californica
23,JAFF,Animal feedbacks in desertification: an overview,English,"Whitford, W.","Department of Biology, New Mexico State University",1993,Revista Chilena de Historia Natural,Review of the role of animals as resource patch formers and soil heterogeneity,NA,United States,Varios,"Arizona, New Mexico",Desierto Chihuahuense,ND,"32.6167, -106.6667",ND,,Literature review,Literature review,Literature review,Yes,Effect of the mounds. Positive indirect interaction,Rodentia,Heteromyidae,Dipodomys spectabilis,Near Threatened ,"0,124",Indirect interaction,,Lesquerella gordoni,Angiosperms,Magnoliopsida,Brassicales,Brassicaceae,Physaria,Physaria gordonii
23,JAFF,Animal feedbacks in desertification: an overview,English,"Whitford, W.","Department of Biology, New Mexico State University",1993,Revista Chilena de Historia Natural,Review of the role of animals as resource patch formers and soil heterogeneity,NA,United States,Varios,"Arizona, New Mexico",Desierto Chihuahuense,ND,"32.6167, -106.6667",ND,,Literature review,Literature review,Literature review,Yes,Effect of the mounds. Positive indirect interaction,Rodentia,Heteromyidae,Dipodomys spectabilis,Near Threatened ,"0,124",Indirect interaction,,Tidestromia lanuginosa,Angiosperms,Magnoliopsida,Caryophyllales,Amaranthaceae,Tidestromia,Tidestromia lanuginosa
24,JAFF,Animal foraging as a mechanism for sediment movement and soil nutrient development: Evidence from the semi-arid Australian woodlands and the Chihuahuan Desert,English,"Eldridge, D. J.,...Whitford, W. G.","Evolution & Ecology Research Centre, School of Biological, Earth & Environmental Sciences, University of NSW / USDA-ARS Jornada Experimental Range",2012,Geomorphology,"2) are there differences in soil movement among different vegetation communities? 3) are there differences in foraging, and thus soil movement, among different patches?",1999-2001,United States,New Mexico,,USDA-ARS Jornada Experimental Range & the New Mexico State University Chihuahuan Desert Rangeland Research Centre,"32º37N, 106º40W","32.617, -106.667",OTHER,El USDA-ARS Jornada Experimental Range & the New Mexico State University Chihuahuan Desert Rangeland Research Centre,Observational,Plots with replicas,Measurement of vegetation density around feeding sites...soil analysis,Yes,They dig holes.,Carnivora,Mephitidae,Mephitis spp.,,,Indirect interaction,,Bouteloua eriopoda,Angiosperms,Liliopsida,Poales,Poaceae,Bouteloua,Bouteloua eriopoda
24,JAFF,Animal foraging as a mechanism for sediment movement and soil nutrient development: Evidence from the semi-arid Australian woodlands and the Chihuahuan Desert,English,"Eldridge, D. J.,...Whitford, W. G.","Evolution & Ecology Research Centre, School of Biological, Earth & Environmental Sciences, University of NSW / USDA-ARS Jornada Experimental Range",2012,Geomorphology,"2) are there differences in soil movement among different vegetation communities? 3) are there differences in foraging, and thus soil movement, among different patches?",1999-2001,United States,New Mexico,,USDA-ARS Jornada Experimental Range & the New Mexico State University Chihuahuan Desert Rangeland Research Centre,"32º37N, 106º40W","32.617, -106.667",OTHER,El USDA-ARS Jornada Experimental Range & the New Mexico State University Chihuahuan Desert Rangeland Research Centre,Observational,Plots with replicas,Measurement of vegetation density around feeding sites...soil analysis,Yes,They dig holes.,Carnivora,Mephitidae,Mephitis spp.,,,Indirect interaction,,Flourensia cernua,Angiosperms,Magnoliopsida,Asterales,Asteraceae,Flourensia,Flourensia cernua
24,JAFF,Animal foraging as a mechanism for sediment movement and soil nutrient development: Evidence from the semi-arid Australian woodlands and the Chihuahuan Desert,English,"Eldridge, D. J.,...Whitford, W. G.","Evolution & Ecology Research Centre, School of Biological, Earth & Environmental Sciences, University of NSW / USDA-ARS Jornada Experimental Range",2012,Geomorphology,"2) are there differences in soil movement among different vegetation communities? 3) are there differences in foraging, and thus soil movement, among different patches?",1999-2001,United States,New Mexico,,USDA-ARS Jornada Experimental Range & the New Mexico State University Chihuahuan Desert Rangeland Research Centre,"32º37N, 106º40W","32.617, -106.667",OTHER,El USDA-ARS Jornada Experimental Range & the New Mexico State University Chihuahuan Desert Rangeland Research Centre,Observational,Plots with replicas,Measurement of vegetation density around feeding sites...soil analysis,Yes,They dig holes.,Carnivora,Mephitidae,Mephitis spp.,,,Indirect interaction,,Larrea tridentata,Angiosperms,Magnoliopsida,Zygophyllales,Zygophyllaceae,Larrea,Larrea tridentata
24,JAFF,Animal foraging as a mechanism for sediment movement and soil nutrient development: Evidence from the semi-arid Australian woodlands and the Chihuahuan Desert,English,"Eldridge, D. J.,...Whitford, W. G.","Evolution & Ecology Research Centre, School of Biological, Earth & Environmental Sciences, University of NSW / USDA-ARS Jornada Experimental Range",2012,Geomorphology,"2) are there differences in soil movement among different vegetation communities? 3) are there differences in foraging, and thus soil movement, among different patches?",1999-2001,United States,New Mexico,,USDA-ARS Jornada Experimental Range & the New Mexico State University Chihuahuan Desert Rangeland Research Centre,"32º37N, 106º40W","32.617, -106.667",OTHER,El USDA-ARS Jornada Experimental Range & the New Mexico State University Chihuahuan Desert Rangeland Research Centre,Observational,Plots with replicas,Measurement of vegetation density around feeding sites...soil analysis,Yes,They dig holes.,Carnivora,Mephitidae,Mephitis spp.,,,Indirect interaction,,Pleuraphis mutica,Angiosperms,Liliopsida,Poales,Poaceae,Hilaria,Hilaria mutica
24,JAFF,Animal foraging as a mechanism for sediment movement and soil nutrient development: Evidence from the semi-arid Australian woodlands and the Chihuahuan Desert,English,"Eldridge, D. J.,...Whitford, W. G.","Evolution & Ecology Research Centre, School of Biological, Earth & Environmental Sciences, University of NSW / USDA-ARS Jornada Experimental Range",2012,Geomorphology,"2) are there differences in soil movement among different vegetation communities? 3) are there differences in foraging, and thus soil movement, among different patches?",1999-2001,United States,New Mexico,,USDA-ARS Jornada Experimental Range & the New Mexico State University Chihuahuan Desert Rangeland Research Centre,"32º37N, 106º40W","32.617, -106.667",OTHER,El USDA-ARS Jornada Experimental Range & the New Mexico State University Chihuahuan Desert Rangeland Research Centre,Observational,Plots with replicas,Measurement of vegetation density around feeding sites...soil analysis,Yes,They dig holes.,Carnivora,Mephitidae,Mephitis spp.,,,Indirect interaction,,Prosopis glandulosa,Angiosperms,Magnoliopsida,Fabales,Fabaceae,Prosopis,Prosopis glandulosa
24,JAFF,Animal foraging as a mechanism for sediment movement and soil nutrient development: Evidence from the semi-arid Australian woodlands and the Chihuahuan Desert,English,"Eldridge, D. J.,...Whitford, W. G.","Evolution & Ecology Research Centre, School of Biological, Earth & Environmental Sciences, University of NSW / USDA-ARS Jornada Experimental Range",2012,Geomorphology,"2) are there differences in soil movement among different vegetation communities? 3) are there differences in foraging, and thus soil movement, among different patches?",1999-2001,United States,New Mexico,,USDA-ARS Jornada Experimental Range & the New Mexico State University Chihuahuan Desert Rangeland Research Centre,"32º37N, 106º40W","32.617, -106.667",OTHER,El USDA-ARS Jornada Experimental Range & the New Mexico State University Chihuahuan Desert Rangeland Research Centre,Observational,Plots with replicas,Measurement of vegetation density around feeding sites...soil analysis,Yes,They dig holes.,Carnivora,Mephitidae,Mephitis spp.,,,Indirect interaction,,Scleropogon brevifolius,Angiosperms,Liliopsida,Poales,Poaceae,Scleropogon,Scleropogon brevifolius
24,JAFF,Animal foraging as a mechanism for sediment movement and soil nutrient development: Evidence from the semi-arid Australian woodlands and the Chihuahuan Desert,English,"Eldridge, D. J.,...Whitford, W. G.","Evolution & Ecology Research Centre, School of Biological, Earth & Environmental Sciences, University of NSW / USDA-ARS Jornada Experimental Range",2012,Geomorphology,"2) are there differences in soil movement among different vegetation communities? 3) are there differences in foraging, and thus soil movement, among different patches?",1999-2001,United States,New Mexico,,USDA-ARS Jornada Experimental Range & the New Mexico State University Chihuahuan Desert Rangeland Research Centre,"32º37N, 106º40W","32.617, -106.667",OTHER,El USDA-ARS Jornada Experimental Range & the New Mexico State University Chihuahuan Desert Rangeland Research Centre,Observational,Plots with replicas,Measurement of vegetation density around feeding sites...soil analysis,Yes,They dig holes.,Carnivora,Mephitidae,Mephitis spp.,,,Indirect interaction,,Sporobolus airoides,Angiosperms,Liliopsida,Poales,Poaceae,Sporobolus,Sporobolus airoides
24,JAFF,Animal foraging as a mechanism for sediment movement and soil nutrient development: Evidence from the semi-arid Australian woodlands and the Chihuahuan Desert,English,"Eldridge, D. J.,...Whitford, W. G.","Evolution & Ecology Research Centre, School of Biological, Earth & Environmental Sciences, University of NSW / USDA-ARS Jornada Experimental Range",2012,Geomorphology,"2) are there differences in soil movement among different vegetation communities? 3) are there differences in foraging, and thus soil movement, among different patches?",1999-2001,United States,New Mexico,,USDA-ARS Jornada Experimental Range & the New Mexico State University Chihuahuan Desert Rangeland Research Centre,"32º37N, 106º40W","32.617, -106.667",OTHER,El USDA-ARS Jornada Experimental Range & the New Mexico State University Chihuahuan Desert Rangeland Research Centre,Observational,Plots with replicas,Measurement of vegetation density around feeding sites...soil analysis,Yes,They dig holes.,Rodentia,Geomyidae,Thomomys bottae,Least Concern,"0,122",Indirect interaction,,Bouteloua eriopoda,Angiosperms,Liliopsida,Poales,Poaceae,Bouteloua,Bouteloua eriopoda
